Gender,YOB,Status,Type,Brand,Model,OS,Vendor,Week,Revenue
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY ACE NXT (SM-G313F),Android,Google,29,20.62
MALE,1970,ACTIVE,Prepaid,OPPO,A1603,Android,Google,29,21.25
MALE,1991,ACTIVE,Prepaid,NOKIA,"101, 1010",Symbian OS,Symbian,29,23.64
MALE,1987,ACTIVE,Prepaid,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung,30,0.84
MALE,1990,ACTIVE,Prepaid,SYMPHONY,P9,Android,Google,30,0.93
MALE,1991,ACTIVE,Prepaid,ELITE,"S10, H1, H2, X110, X220",Proprietary OS,Proprietary OS,30,0.97
MALE,1990,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J120H DS),Android,Google,30,1.12
MALE,1993,ACTIVE,Prepaid,VIVO,Y66,Android,Google,30,1.17
MALE,1957,ACTIVE,Prepaid,WALTON,B09,Proprietary OS,Proprietary OS,30,1.62
MALE,1995,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,30,2.07
FEMALE,1956,ACTIVE,Prepaid,XIAOMI,REDMI 5A (MCG3B),Android,Google,30,2.33
MALE,1968,ACTIVE,Prepaid,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google,30,2.69
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND NEO DS (GT-I9060),Android,Google,30,2.73
MALE,1997,ACTIVE,Prepaid,WINMAX,"WX40,WX41,WX42,WX43",Proprietary OS,Proprietary OS,30,2.74
MALE,1993,ACTIVE,Prepaid,NOKIA,106 (RM-962),Symbian OS,Symbian,30,2.88
MALE,1977,ACTIVE,Prepaid,SYMPHONY,I10,Android,Google,30,2.97
MALE,1984,ACTIVE,Postpaid,XIAOMI,REDMI 5 (MDG1),Android,Google,30,3.10
MALE,1995,ACTIVE,Prepaid,SYMPHONY,"T7 PRO, D24, W75, W94",Android,Google,30,3.15
FEMALE,1989,ACTIVE,Prepaid,SYMPHONY,E58,Android,Google,30,3.25
FEMALE,1975,ACTIVE,Prepaid,LAVA,IRIS 702,Android,Google,30,3.33
MALE,1993,ACTIVE,Prepaid,HUAWEI,P8 LITE (ALE-L21) DUAL SIM LTE,Android,Google,30,3.60
MALE,1980,ACTIVE,Prepaid,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian,30,3.74
MALE,1982,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,30,3.98
MALE,1965,ACTIVE,Prepaid,SAMSUNG,GALAXY NOTE III LTE (SM-N9005),Android,Google,30,4.42
MALE,1980,ACTIVE,Prepaid,SYMPHONY,P6,Android,Google,30,4.57
MALE,1964,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,30,4.58
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,30,4.74
MALE,1972,ACTIVE,Prepaid,LAVA,IRIS 702,Android,Google,30,4.88
MALE,1966,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 (SM-J730GM DS),Android,Google,30,4.97
MALE,1984,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google,30,5.07
MALE,1970,ACTIVE,Prepaid,SYMPHONY,HELIO S1,Android,Google,30,5.07
MALE,1993,ACTIVE,Prepaid,NOKIA,"1280, 1282",Symbian OS,Symbian,30,5.07
MALE,1985,ACTIVE,Prepaid,SYMPHONY,I21,Android,Google,30,5.35
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,30,5.38
FEMALE,1984,ACTIVE,Prepaid,NOKIA,225 DUAL SIM (RM-1011),Series40,Symbian,30,5.61
FEMALE,1991,ACTIVE,Prepaid,LENOVO,A2010,Android,Google,30,5.64
MALE,1978,ACTIVE,Prepaid,DOOGEE,X20L,Android,Google,30,5.71
MALE,1979,ACTIVE,Prepaid,SYMPHONY,"T100, L22, B14",Proprietary OS,Proprietary OS,30,5.77
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google,30,6.05
MALE,1982,ACTIVE,Postpaid,VIVO,Y81 (1808),Android,Google,30,6.25
MALE,1977,ACTIVE,Postpaid,HTC,DESIRE 820G,Android,Google,30,6.64
MALE,1991,ACTIVE,Prepaid,HUAWEI,Y5II (CUN-L03),Android,Google,30,6.66
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google,30,6.82
FEMALE,1979,ACTIVE,Prepaid,ITEL,S11,Android,Google,30,6.85
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,30,7.03
FEMALE,1962,ACTIVE,Prepaid,WINSTAR,MOBILE PHONE DISCOVERY-6,Android,Google,30,7.78
MALE,1986,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google,30,7.96
MALE,1963,ACTIVE,Prepaid,MICROMAX,Q354,Android,Google,30,7.98
FEMALE,1981,ACTIVE,Prepaid,WALTON,PRIMO EF4,Android,Google,30,8.25
FEMALE,1978,ACTIVE,Prepaid,LENOVO,IDEATAB A1000,Android,Google,30,8.36
MALE,1997,ACTIVE,Prepaid,SAMSUNG,SGH-P700,Samsung OS,Samsung,30,8.66
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME (SM-G530H DV),Android,Google,30,8.67
MALE,1971,ACTIVE,Postpaid,SAMSUNG,GALAXY Y (GT-S5360),Android,Google,30,8.72
MALE,1993,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500F DS),Android,Google,30,8.74
MALE,1989,ACTIVE,Prepaid,XIAOMI,REDMI 4X,Android,Google,30,9.48
MALE,1987,ACTIVE,Prepaid,NOKIA,215 DUAL SIM,Symbian OS,Symbian,30,9.56
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320H DS),Android,Google,30,9.67
MALE,1961,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 4 (2016102),Android,Google,30,10.11
MALE,1990,ACTIVE,Prepaid,NOKIA,"ASHA 206,2060",Series40,Symbian,30,10.14
MALE,1990,ACTIVE,Prepaid,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320G DS),Android,Google,30,10.16
MALE,1984,ACTIVE,Prepaid,XIAOMI,REDMI 2A,Android,Google,30,10.39
MALE,1991,ACTIVE,Prepaid,LENOVO,A2010,Android,Google,30,10.61
MALE,1977,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,30,10.71
FEMALE,1975,ACTIVE,Prepaid,SYMPHONY,V75,Android,Google,30,10.82
MALE,1996,ACTIVE,Prepaid,NOKIA,220,Series30,Symbian,30,10.95
FEMALE,1986,ACTIVE,Prepaid,SYMPHONY,"W67, F15, H50, B12",Android,Google,30,11.34
MALE,1982,ACTIVE,Prepaid,WALTON,PRIMO NH2 LITE,Android,Google,30,11.37
FEMALE,1989,ACTIVE,Prepaid,NOKIA,215 DUAL SIM,Symbian OS,Symbian,30,11.41
MALE,1994,ACTIVE,Prepaid,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS,30,11.48
MALE,1981,ACTIVE,Prepaid,MYCELL,"BEE17,BEE19, BEE18,M103,M104",Proprietary OS,Proprietary OS,30,11.73
FEMALE,1972,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE (SM-J106H DS),Android,Google,30,11.97
MALE,1988,ACTIVE,Prepaid,XIAOMI,MI A1 (MDG2),Android,Google,30,12.07
MALE,1989,ACTIVE,Prepaid,NOKIA,5 DS (TA-1053),Android,Google,30,12.16
MALE,1984,ACTIVE,Prepaid,SAMSUNG,GALAXY S VI (SM-G925F),Android,Google,30,12.26
FEMALE,1988,ACTIVE,Prepaid,HUAWEI,Y9 2018 (FLA-LX2),Android,Google,30,12.52
MALE,1946,ACTIVE,Prepaid,SYMPHONY,E58,Android,Google,30,12.57
MALE,1994,ACTIVE,Prepaid,WALTON,PRIMO NF2,Android,Google,30,12.95
MALE,1966,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H),Android,Google,30,13.04
MALE,1984,ACTIVE,Prepaid,MAXIMUS,M7I,Proprietary OS,Proprietary OS,30,13.10
MALE,1987,ACTIVE,Prepaid,NOKIA,X DUAL SIM (NORMANDY A110),Android,Google,30,13.39
MALE,1984,ACTIVE,Prepaid,NOKIA,105 (RM-1134),Symbian OS,Symbian,30,13.49
MALE,1986,ACTIVE,Prepaid,LAVA,PIXEL V2 PLUS,Android,Google,30,13.53
FEMALE,1967,ACTIVE,Prepaid,NOKIA,1100,Symbian OS,Symbian,30,14.21
MALE,1989,ACTIVE,Prepaid,SYMPHONY,"L30, W69Q, W17, H100",Proprietary OS,Proprietary OS,30,14.28
MALE,1972,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500F DS),Android,Google,30,14.49
FEMALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J110HDD),Android,Google,30,14.87
MALE,1986,ACTIVE,Prepaid,NOKIA,"101, 1010",Symbian OS,Symbian,30,15.48
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google,30,16.09
MALE,1989,ACTIVE,Prepaid,MICROMAX,BOLT SUPREME 2 Q301,Android,Google,30,16.33
FEMALE,1966,ACTIVE,Prepaid,SYMPHONY,I10 PLUS,Android,Google,30,16.81
MALE,1992,ACTIVE,Prepaid,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS,30,16.82
MALE,1975,ACTIVE,Prepaid,SAMSUNG,SGH-P700,Samsung OS,Samsung,30,16.83
MALE,1995,ACTIVE,Prepaid,SYMPHONY,ZVII,Android,Google,30,16.88
MALE,1986,ACTIVE,Prepaid,APPLE,IPHONE 6 TD-LTE (A1586),iOS,Apple,30,17.20
MALE,1989,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,30,17.60
MALE,1991,ACTIVE,Prepaid,NOKIA,1202,Symbian OS,Symbian,30,18.10
MALE,1960,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,30,18.55
MALE,1976,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND DUOS (GT-I9082),Android,Google,30,18.63
MALE,1990,ACTIVE,Prepaid,NOKIA,X2-02,Symbian OS,Symbian,30,18.85
MALE,1969,ACTIVE,Prepaid,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung,30,18.95
MALE,1989,ACTIVE,Prepaid,HUAWEI,Y6II (CAM-L21),Android,Google,30,19.56
MALE,1980,ACTIVE,Prepaid,SYMPHONY,"L6, W86, D51I",Proprietary OS,Proprietary OS,30,19.60
MALE,1963,ACTIVE,Prepaid,REACH TECH,T131D,Proprietary OS,Proprietary OS,30,20.14
MALE,1975,ACTIVE,Prepaid,HUAWEI,P8 or P9 LITE 2017 (PRA-LX2),Android,Google,30,20.44
MALE,1993,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google,30,20.57
FEMALE,1989,ACTIVE,Prepaid,SAMSUNG,SGH-E250I,Samsung OS,Samsung,30,22.61
FEMALE,1968,ACTIVE,Prepaid,NOKIA,"101, 1010",Symbian OS,Symbian,31,0.56
FEMALE,1972,ACTIVE,Prepaid,RIYA,"ORANGE PHONE A1,B100,E90,N101,K70,J6,B200,E60,N70",Proprietary OS,Proprietary OS,31,1.07
MALE,1983,ACTIVE,Prepaid,SYMPHONY,ROAR V20,Android,Google,31,1.44
MALE,1982,ACTIVE,Prepaid,NOKIA,"105, 1050 (RM-908)",Series30,Symbian,31,1.63
MALE,1986,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,31,1.65
MALE,1964,ACTIVE,Prepaid,SAMSUNG,CHAMP DUOS (GT-E2652),Samsung OS,Samsung,31,2.36
MALE,1975,ACTIVE,Prepaid,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS,31,2.97
MALE,1971,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google,31,2.98
MALE,1975,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,31,3.03
MALE,1986,ACTIVE,Prepaid,LAVA,IRIS 702,Android,Google,31,3.38
MALE,1971,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,31,3.76
MALE,1990,ACTIVE,Prepaid,HUAWEI,ASCEND Y600-U20,Android,Google,31,4.08
MALE,1984,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,31,4.23
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY ON7 DUOS TD-LTE (SM-G610F),Android,Google,31,4.34
MALE,1963,ACTIVE,Prepaid,ITEL,IT5600,Proprietary OS,Proprietary OS,31,4.40
MALE,1989,ACTIVE,Prepaid,ITEL,IT5600,Proprietary OS,Proprietary OS,31,4.70
MALE,1979,ACTIVE,Prepaid,SYMPHONY,I10,Android,Google,31,4.73
MALE,1982,ACTIVE,Prepaid,OPPO,CPH 1717,Android,Google,31,5.02
MALE,1994,ACTIVE,Prepaid,ITEL,A13,Android,Google,31,5.36
MALE,1979,ACTIVE,Prepaid,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS,31,5.56
FEMALE,1962,ACTIVE,Prepaid,HUAWEI,Y7 (TRT-LX2),Android,Google,31,5.57
MALE,1995,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google,31,5.89
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 PRIME DUOS (SM-G570F DS),Android,Google,31,6.11
MALE,1981,ACTIVE,Prepaid,WALTON,PRIMO R4S,Android,Google,31,6.16
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google,31,6.32
MALE,1996,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google,31,6.38
MALE,1979,ACTIVE,Prepaid,OPPO,A37 (A37FW),Android,Google,31,6.47
MALE,1980,ACTIVE,Prepaid,SIEMENS,KIMFLY M6,Android,Google,31,6.76
MALE,1988,ACTIVE,Prepaid,SYMPHONY,I10,Android,Google,31,6.82
MALE,1994,ACTIVE,Prepaid,SYMPHONY,"V60, P6, V40, T90, ZVI",Android,Google,31,7.15
MALE,1994,ACTIVE,Prepaid,HUAWEI,Y3II (LUA-U22),Android,Google,31,7.30
MALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY TAB A 7.0 2016 (SM-T285),Android,Google,31,7.43
MALE,1989,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,31,7.53
MALE,1966,ACTIVE,Prepaid,SB TEL,"H55, M90, D28, M85",Android,Google,31,8.17
FEMALE,1974,ACTIVE,Prepaid,XIAOMI,REDMI 4 PREMIUM EDITION DUAL SIM (2016060),Android,Google,31,8.17
MALE,1976,ACTIVE,Prepaid,HUAWEI,P8 or P9 LITE 2017 (PRA-LX2),Android,Google,31,8.74
FEMALE,1987,ACTIVE,Prepaid,NOKIA,230 DUAL SIM (RM-1172),Series30,Symbian,31,8.74
MALE,1997,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,31,8.76
MALE,1980,ACTIVE,Prepaid,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google,31,8.88
MALE,1960,ACTIVE,Prepaid,NOKIA,5 DS (TA-1053),Android,Google,31,8.99
MALE,1967,ACTIVE,Prepaid,GREYMARKET,HANDSET,Proprietary OS,Proprietary OS,31,9.17
MALE,1966,ACTIVE,Prepaid,SYMPHONY,"W67, F15, H50, B12",Android,Google,31,9.53
MALE,1960,ACTIVE,Prepaid,RANGS,"J9, J10, J101, J102, Z7",Proprietary OS,Proprietary OS,31,9.73
MALE,1976,ACTIVE,Prepaid,G-TIDE,"E75,E79,V3,E76,E71",Android,Google,31,9.75
MALE,1989,ACTIVE,Prepaid,NOKIA,6 DS (TA-1021),Android,Google,31,9.75
MALE,1991,ACTIVE,Prepaid,ITEL,IT2180,Proprietary OS,Proprietary OS,31,9.76
MALE,1983,ACTIVE,Prepaid,PEACE,"MOBILE PHONE P66,P77,P88,P99,P4",BADA,Samsung,31,10.09
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J710F DS),Android,Google,31,10.20
FEMALE,1980,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE II DUOS (SM-G355H),Android,Google,31,10.45
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google,31,10.45
MALE,1953,ACTIVE,Prepaid,NOKIA,130 DS (TA-1017),Proprietary OS,Proprietary OS,31,10.49
FEMALE,1994,ACTIVE,Prepaid,SYMPHONY,V75,Android,Google,31,10.88
MALE,1984,ACTIVE,Prepaid,HUAWEI,Y5II (CUN-L03),Android,Google,31,10.91
MALE,1989,ACTIVE,Prepaid,WALTON,"PRIMO HM MINI, E6, GF4, NX3, S5",Android,Google,31,10.92
MALE,1988,ACTIVE,Prepaid,WALTON,PRIMO RX5,Android,Google,31,11.20
MALE,1985,ACTIVE,Prepaid,VIVO,Y53 (1606),Android,Google,31,11.48
MALE,1971,ACTIVE,Prepaid,WALTON,PRIMO GM2,Android,Google,31,11.60
MALE,1986,ACTIVE,Prepaid,AAMRA,WE L1,Android,Google,31,12.07
MALE,1980,ACTIVE,Prepaid,SYMPHONY,R20,Android,Google,31,12.07
MALE,1957,ACTIVE,Prepaid,SYMPHONY,P7,Android,Google,31,12.21
MALE,1967,ACTIVE,Prepaid,OPPO,A37 (A37FW),Android,Google,31,12.30
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,31,12.61
MALE,1990,ACTIVE,Prepaid,SYMPHONY,ZVIII,Android,Google,31,12.70
MALE,1976,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 5A (MDE6),Android,Google,31,12.85
FEMALE,1973,ACTIVE,Prepaid,NOKIA,105 DS (TA-1034),Symbian OS,Symbian,31,12.94
MALE,1992,ACTIVE,Prepaid,NOKIA,105 DS (TA-1034),Symbian OS,Symbian,31,13.35
MALE,1984,ACTIVE,Prepaid,SYMPHONY,I20,Android,Google,31,13.38
MALE,1995,ACTIVE,Prepaid,SAMSUNG,GALAXY MINI (GT-S5570),Android,Google,31,13.86
MALE,1996,ACTIVE,Prepaid,SAMSUNG,GALAXY S III MINI (GT-I8200),Android,Google,31,13.87
MALE,1996,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google,31,13.89
MALE,1993,ACTIVE,Prepaid,ITEL,IT5600,Proprietary OS,Proprietary OS,31,14.11
MALE,1978,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google,31,14.15
MALE,1980,ACTIVE,Prepaid,MOTOROLA,T720-T720I WITH EOTD,VRTXmc,Mentor Graphics,31,14.28
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google,31,14.45
MALE,1972,ACTIVE,Prepaid,G-PHONE,"GP14,GP15,GP16,T66,T77",Proprietary OS,Proprietary OS,31,14.74
MALE,1996,ACTIVE,Prepaid,NOKIA,"ASHA 206,2060",Series40,Symbian,31,15.12
MALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY A3 TD-LTE (SM-A3000),Android,Google,31,15.17
MALE,1990,ACTIVE,Prepaid,SYMPHONY,"B9I, W69, L20",Proprietary OS,Proprietary OS,31,15.18
MALE,1986,ACTIVE,Prepaid,OKAPIA,SIGNATURE L,Android,Google,31,15.20
MALE,1993,ACTIVE,Prepaid,SYMPHONY,"D27, W19, L25",Proprietary OS,Proprietary OS,31,15.35
FEMALE,1963,ACTIVE,Prepaid,NOKIA,110,Series40,Symbian,31,15.54
MALE,1992,ACTIVE,Prepaid,G-PHONE,"GP14,GP15,GP16,T66,T77",Proprietary OS,Proprietary OS,31,15.69
MALE,1984,ACTIVE,Prepaid,NOKIA,215 DUAL SIM,Symbian OS,Symbian,31,15.86
MALE,1988,ACTIVE,Prepaid,VIVO,1719,Android,Google,31,15.96
MALE,1981,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 4 (2016102),Android,Google,31,16.61
FEMALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY TREND DUOS (GT-S7392),Android,Google,31,16.66
MALE,1993,ACTIVE,Prepaid,WALTON,"OLVIO ML4, L16, ML5, MM11, MM12",Proprietary OS,Proprietary OS,31,16.83
FEMALE,1986,ACTIVE,Prepaid,VELL-COM,"MI7,VELL-COM V500,VELL-COM 108W,VELL-COM Q12,VELL",Android,Google,31,17.18
MALE,1973,ACTIVE,Prepaid,TECNO,CAMON I (IN5),Android,Google,31,17.25
MALE,1953,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google,31,17.26
FEMALE,1991,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRO 2018 (SM-J250F DS),Android,Google,31,17.54
MALE,1987,ACTIVE,Prepaid,TINMO,F688,Proprietary OS,Proprietary OS,31,17.61
MALE,1992,ACTIVE,Prepaid,HUAWEI,MEDIAPAD T1 8.0 4G LTE (T1-821L),Android,Google,31,17.66
FEMALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google,31,17.78
MALE,1987,ACTIVE,Prepaid,SAMSUNG,I-LIFE ITELL K3400,Android,Google,31,17.78
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY S7 EDGE (SM-G935P),Android,Google,31,18.18
MALE,1989,ACTIVE,Prepaid,SYMPHONY,V32,Android,Google,31,18.20
MALE,1978,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 MINI PRIME (SM-J106H DS),Android,Google,31,18.30
MALE,1958,ACTIVE,Prepaid,SAMSUNG,SM-J600F DS,Samsung OS,Samsung,31,18.30
MALE,1977,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google,31,18.34
FEMALE,1995,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 2016 (SM-J510FN DS),Android,Google,31,18.54
MALE,1976,ACTIVE,Prepaid,NOKIA,105 (RM-1134),Symbian OS,Symbian,31,18.68
MALE,1985,ACTIVE,Prepaid,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung,31,18.78
MALE,1981,ACTIVE,Prepaid,WALTON,"PRIMO HM MINI, E6, GF4, NX3, S5",Android,Google,31,19.25
MALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,31,19.36
MALE,1979,ACTIVE,Prepaid,SYMPHONY,"L22, T49, D26, W70Q, V30",Proprietary OS,Proprietary OS,31,19.58
MALE,1961,ACTIVE,Prepaid,OPPO,CPH 1717,Android,Google,31,19.99
MALE,1993,ACTIVE,Prepaid,SYMPHONY,"T7 PRO, D24, W75, W94",Android,Google,31,20.14
MALE,1989,ACTIVE,Prepaid,NOKIA,216 DUAL SIM (RM-1187),Nokia OS,Symbian,31,20.61
FEMALE,1994,ACTIVE,Prepaid,MICROMAX,X717,MTK RTOS,Motorola,31,20.73
FEMALE,1967,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 MINI (SM-J105B DS),Android,Google,31,21.11
MALE,1973,ACTIVE,Prepaid,LAVA,IRIS X1 PLUS,Android,Google,31,21.28
MALE,1992,ACTIVE,Prepaid,TECNO,SPARK,Android,Google,31,21.41
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200H),Android,Google,31,21.68
MALE,1990,ACTIVE,Prepaid,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS,31,22.19
MALE,1990,ACTIVE,Prepaid,LENOVO,LENOVO A396,Android,Google,31,22.20
MALE,1990,ACTIVE,Prepaid,LAVA,IRIS 605,Android,Google,32,1.01
FEMALE,1955,ACTIVE,Prepaid,ITEL,A13,Android,Google,32,2.03
MALE,1989,ACTIVE,Prepaid,NOKIA,105 (RM-1134),Symbian OS,Symbian,32,2.10
MALE,1994,ACTIVE,Prepaid,NOKIA,3310 DS (TA-1030),Proprietary OS,Proprietary OS,32,2.29
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY TAB 3 V,Android,Google,32,2.30
FEMALE,1988,ACTIVE,Prepaid,XIAOMI,MI A2 LITE (M1805D1SG),Android,Google,32,2.48
MALE,1966,ACTIVE,Prepaid,NOKIA,3310 DS (TA-1030),Proprietary OS,Proprietary OS,32,2.68
MALE,1987,ACTIVE,Prepaid,TECNO,CAMON I (IN5),Android,Google,32,3.42
FEMALE,1991,ACTIVE,Prepaid,VTECH,"V19,V3,VO1,VO2,VO3",SPREADTRUM OS,SPREADTRUM,32,3.45
MALE,1961,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google,32,3.71
MALE,1993,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,32,3.90
FEMALE,1976,ACTIVE,Prepaid,SYMPHONY,V75,Android,Google,32,4.15
MALE,1974,ACTIVE,Prepaid,HUAWEI,Y6 PRIME 2018 (ATU-L42),Android,Google,32,4.20
MALE,1991,ACTIVE,Prepaid,WALTON,PRIMO E8 PLUS,Android,Google,32,4.26
MALE,1992,ACTIVE,Prepaid,SYMPHONY,P6 PRO,Android,Google,32,4.36
MALE,1981,ACTIVE,Prepaid,HTC,0P9C500,Android,Google,32,4.44
FEMALE,1993,ACTIVE,Prepaid,QPHONE,"Q10,Q20,Q30,Q40,Q50",Proprietary OS,Proprietary OS,32,4.46
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google,32,4.53
MALE,1984,ACTIVE,Prepaid,HUAWEI,ENJOY 5 DUAL SIM TD-LTE (TIT-AL00),Android,Google,32,4.65
MALE,1992,ACTIVE,Prepaid,HUAWEI,P9 LITE (VNS-L31),Android,Google,32,4.79
MALE,1991,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google,32,4.90
MALE,1971,ACTIVE,Prepaid,NOKIA,"112, 1120",Series40,Symbian,32,4.91
MALE,1986,ACTIVE,Prepaid,TINMO,F11,Proprietary OS,Proprietary OS,32,4.92
MALE,1990,ACTIVE,Prepaid,SYMPHONY,P6,Android,Google,32,4.93
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google,32,4.94
MALE,1981,ACTIVE,Prepaid,SAMSUNG,GALAXY O7 (SM-G600FY),Android,Google,32,4.99
MALE,1973,ACTIVE,Prepaid,SYMPHONY,H120,Android,Google,32,4.99
MALE,1962,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google,32,5.00
FEMALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google,32,5.39
MALE,1979,ACTIVE,Prepaid,SYMPHONY,V110,Android,Google,32,5.79
